Id,Title,Brand,Category,Network,Show,Date,Time,Pod Position,Dayparts,Tags,Co-Op Brand,Product,Duration,EQ Units,Broadcast Year,Broadcast Quarter,Broadcast Month,Broadcast Week
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Crushworthy,5/22/2017,1:37:15 AM,1,OVER NIGHT,Cable,,Google Home,90,3,2017,Q2,May,22
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTVU,mtvU Video Hour,5/22/2017,12:40:58 AM,7,LATE FRINGE,Cable,,Google Home,90,3,2017,Q2,May,22
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,TeenNick Top 10,5/22/2017,12:39:32 AM,1,LATE FRINGE,Cable,,Google Home,90,3,2017,Q2,May,22
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Jams,Dirty South Sunday,5/22/2017,12:05:39 AM,1,LATE FRINGE,Cable,,Google Home,90,3,2017,Q2,May,22
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MSNBC,Lockup: Wabash- Extended Stay,5/21/2017,11:26:54 PM,1,LATE FRINGE,Cable,,Google Home,90,3,2017,Q2,May,21
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,Fuse,Illegal Tender,5/21/2017,10:37:19 PM,1,PRIME TIME,Cable,Verizon,Pixel,30,1,2017,Q2,May,21
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,Uplifting Entertainment,Courageous,5/21/2017,10:29:58 PM,8,PRIME TIME,Cable,Verizon,Pixel,30,1,2017,Q2,May,21
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTVU,mtvU Video Hour,5/21/2017,10:01:56 PM,1,PRIME TIME,Cable,,Google Home,90,3,2017,Q2,May,21
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Videos We Heart,5/21/2017,8:33:25 PM,1,PRIME TIME,Cable,,Google Home,90,3,2017,Q2,May,21
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTVU,mtvU Video Hour,5/21/2017,6:52:38 PM,1,EARLY FRINGE,Cable,,Google Home,90,3,2017,Q2,May,21
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,ESPN 2,E:60,5/21/2017,5:46:04 PM,1,EARLY FRINGE,Sports,Verizon,Pixel,30,1,2017,Q2,May,21
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Crushworthy,5/21/2017,5:37:22 PM,1,EARLY FRINGE,Cable,,Google Home,90,3,2017,Q2,May,21
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,TeenNick Top 10,5/21/2017,4:39:33 PM,1,EARLY FRINGE,Cable,,Google Home,90,3,2017,Q2,May,21
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,BBC America,Kingdom of Heaven,5/21/2017,4:20:22 PM,1,EARLY FRINGE,Cable,Verizon,Pixel,30,1,2017,Q2,May,21
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTVU,mtvU Video Hour,5/21/2017,3:53:15 PM,1,DAY TIME,Cable,,Google Home,90,3,2017,Q2,May,21
3220684,"Google Home ""Home By You. Help By Google."" TV Commercial",Google,Electronics & Communication,Freeform,Hercules,5/21/2017,1:55:54 PM,1,DAY TIME,Cable,,Google Home,30,1,2017,Q2,May,21
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTVU,mtvU Video Hour,5/21/2017,12:44:48 PM,6,DAY TIME,Cable,,Google Home,90,3,2017,Q2,May,21
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Videos We Heart,5/21/2017,12:33:26 PM,1,DAY TIME,Cable,,Google Home,90,3,2017,Q2,May,21
3220684,"Google Home ""Home By You. Help By Google."" TV Commercial",Google,Electronics & Communication,Freeform,Pinocchio,5/21/2017,11:44:47 AM,1,DAY TIME,Cable,,Google Home,30,1,2017,Q2,May,21
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,ESPN 2,E:60,5/21/2017,10:51:02 AM,1,DAY TIME,Sports,Verizon,Pixel,30,1,2017,Q2,May,21
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Crushworthy,5/21/2017,9:37:22 AM,1,EARLY MORNING,Cable,,Google Home,90,3,2017,Q2,May,21
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTVU,mtvU Video Hour,5/21/2017,8:51:34 AM,3,EARLY MORNING,Cable,,Google Home,90,3,2017,Q2,May,21
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,TeenNick Top 10,5/21/2017,8:39:34 AM,1,EARLY MORNING,Cable,,Google Home,90,3,2017,Q2,May,21
3229260,"Google Pixel ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,FX,The Maze Runner,5/21/2017,8:13:20 AM,2,EARLY MORNING,Cable,,Pixel,60,2,2017,Q2,May,21
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Jams,Dirty South Sunday,5/21/2017,8:00:53 AM,1,EARLY MORNING,Cable,,Google Home,90,3,2017,Q2,May,21
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,Fuse,Scramble,5/21/2017,7:27:59 AM,9,EARLY MORNING,Cable,,Google Home,90,3,2017,Q2,May,21
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTVU,mtvU Playlist,5/21/2017,4:57:03 AM,1,OVER NIGHT,Cable,,Google Home,90,3,2017,Q2,May,21
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Jams,BET Jams Mixtape,5/21/2017,4:55:25 AM,1,OVER NIGHT,Cable,,Google Home,90,3,2017,Q2,May,21
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,The Hit List,5/21/2017,3:27:14 AM,1,OVER NIGHT,Cable,,Google Home,90,3,2017,Q2,May,21
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTVU,mtvU Playlist,5/21/2017,2:23:45 AM,13,OVER NIGHT,Cable,,Google Home,90,3,2017,Q2,May,21
3229260,"Google Pixel ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,FX,The Maze Runner,5/20/2017,11:42:40 PM,2,LATE FRINGE,Cable,,Pixel,60,2,2017,Q2,May,21
3241204,"Google Home ""Hands-Free Calling"" TV Commercial",Google,Electronics & Communication,MTV2,Nick Cannon Presents: Wild 'n Out,5/20/2017,6:49:39 PM,1,EARLY FRINGE,Cable,,Google Home,30,1,2017,Q2,May,21
3205741,"Google Photos ""Photos. For Life.""  TV Commercial",Google,Life & Entertainment,Disney,Stuck in the Middle,5/20/2017,5:10:00 PM,1,EARLY FRINGE,Cable,,Google Photos,30,1,2017,Q2,May,21
3220684,"Google Home ""Home By You. Help By Google."" TV Commercial",Google,Electronics & Communication,Freeform,Hercules,5/20/2017,3:55:44 PM,1,DAY TIME,Cable,,Google Home,30,1,2017,Q2,May,21
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,CMT,Titanic,5/20/2017,1:55:18 PM,1,DAY TIME,Cable,Verizon,Pixel,30,1,2017,Q2,May,21
3205741,"Google Photos ""Photos. For Life.""  TV Commercial",Google,Life & Entertainment,Disney,Stuck in the Middle,5/19/2017,11:50:00 PM,1,LATE FRINGE,Cable,,Google Photos,30,1,2017,Q2,May,21
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,Outdoor Channel,Vera Cruz,5/19/2017,9:32:25 PM,7,PRIME TIME,Cable,Verizon,Pixel,30,1,2017,Q2,May,21
3229260,"Google Pixel ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,Centric,How to Tell You're a Douchebag,5/19/2017,6:52:11 PM,16,EARLY FRINGE,Cable,,Pixel,60,2,2017,Q2,May,21
3229260,"Google Pixel ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,Nick Junior,Bubble Guppies,5/19/2017,1:05:38 AM,3,OVER NIGHT,Cable,,Pixel,60,2,2017,Q2,May,21
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,AMC,Lethal Weapon 3,5/18/2017,10:05:36 PM,1,PRIME TIME,Cable,Verizon,Pixel,30,1,2017,Q2,May,21
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,Fuse,Idlewild,5/18/2017,9:54:30 PM,1,PRIME TIME,Cable,Verizon,Pixel,30,1,2017,Q2,May,21
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,Centric,Woman Thou Art Loosed: On the 7th Day,5/18/2017,6:49:21 PM,21,EARLY FRINGE,Cable,Verizon,Pixel,30,1,2017,Q2,May,21
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,FXX,Identity Thief,5/18/2017,5:31:40 PM,10,EARLY FRINGE,Cable,Verizon,Pixel,30,1,2017,Q2,May,21
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,AMC,Unstoppable,5/18/2017,3:30:09 PM,4,DAY TIME,Cable,Verizon,Pixel,30,1,2017,Q2,May,21
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,Oxygen,NCIS,5/18/2017,2:46:27 PM,13,DAY TIME,Cable,Verizon,Pixel,30,1,2017,Q2,May,21
3205741,"Google Photos ""Photos. For Life.""  TV Commercial",Google,Life & Entertainment,Disney,Stuck in the Middle,5/18/2017,7:39:29 AM,1,EARLY MORNING,Cable,,Google Photos,30,1,2017,Q2,May,21
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,Fox Sports 2,Best of 2016 Westminster Dog Show,5/18/2017,4:21:32 AM,3,OVER NIGHT,Cable,Verizon,Pixel,30,1,2017,Q2,May,21
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,Fox Sports 2,Best of 2014 Westminster Dog Show,5/18/2017,2:22:43 AM,4,OVER NIGHT,Cable,Verizon,Pixel,30,1,2017,Q2,May,21
3220426,"Google Home ""Home By You. Help By Google."" TV Commercial",Google,Electronics & Communication,Disney Junior,The Lion Guard,5/17/2017,10:56:25 PM,1,PRIME TIME,Cable,,Google Home,60,2,2017,Q2,May,21
3229260,"Google Pixel ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,UNIMAS,Moisés y los diez mandamientos,5/17/2017,8:53:04 PM,1,PRIME TIME,Hispanic,,Pixel,60,2,2017,Q2,May,21
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,FXX,Identity Thief,5/17/2017,7:30:36 PM,10,PRIME TIME,Cable,Verizon,Pixel,30,1,2017,Q2,May,21
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,Aspire,ABFF Independent,5/17/2017,5:07:41 PM,1,EARLY FRINGE,Cable,Verizon,Pixel,30,1,2017,Q2,May,21
3229260,"Google Pixel ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,Chiller,Cockneys vs Zombies,5/17/2017,4:04:51 PM,1,EARLY FRINGE,Cable,,Pixel,60,2,2017,Q2,May,21
3221757,"Google Pixel On Verizon ""Phone By Google."" TV Commercial",Google,Smart Phones,AXS.TV,Nashville,5/17/2017,3:56:18 AM,4,OVER NIGHT,Cable,Verizon,Pixel,30,1,2017,Q2,May,21
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,Fox Sports 2,Monster Jam,5/17/2017,3:53:47 AM,2,OVER NIGHT,Cable,Verizon,Pixel,30,1,2017,Q2,May,21
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,FOX,The Dr. Oz Show,5/16/2017,1:46:34 PM,7,DAY TIME,,Verizon,Pixel,30,1,2017,Q2,May,21
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,AXS.TV,Nothing but Trailers,5/15/2017,8:30:40 PM,1,PRIME TIME,Cable,Verizon,Pixel,30,1,2017,Q2,May,21
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,Centric,Sparkle,5/15/2017,6:08:23 PM,21,EARLY FRINGE,Cable,Verizon,Pixel,30,1,2017,Q2,May,21
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,Sprout,The Berenstain Bears,5/15/2017,1:40:50 PM,3,DAY TIME,Cable,Verizon,Pixel,30,1,2017,Q2,May,21
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,ID,Dateline on ID,5/15/2017,9:13:33 AM,12,EARLY MORNING,Cable,Verizon,Pixel,30,1,2017,Q2,May,21
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,Fox Sports 2,UFC Reloaded,5/15/2017,3:24:08 AM,5,OVER NIGHT,Cable,Verizon,Pixel,30,1,2017,Q2,May,21
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,Uplifting Entertainment,Touched by an Angel,5/14/2017,11:47:03 PM,13,LATE FRINGE,Cable,Verizon,Pixel,30,1,2017,Q2,May,20
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,Hallmark Movie,"Signed, Sealed, Delivered: Lost Without You",5/14/2017,7:25:22 PM,2,PRIME TIME,Cable,Verizon,Pixel,30,1,2017,Q2,May,20
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,Centric,Sparkle,5/14/2017,7:07:04 PM,18,PRIME TIME,Cable,Verizon,Pixel,30,1,2017,Q2,May,20
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,AMC,The Day After Tomorrow,5/14/2017,6:30:49 PM,8,EARLY FRINGE,Cable,Verizon,Pixel,30,1,2017,Q2,May,20
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,MTV,The Parent Trap,5/14/2017,4:57:50 PM,17,EARLY FRINGE,Cable,Verizon,Pixel,30,1,2017,Q2,May,20
3223730,"Google Photos ""Photos. For Life."" TV Commercial",Google,Life & Entertainment,Aspire,My Other Mother,5/14/2017,3:05:20 PM,1,DAY TIME,Cable,,Google Photos,30,1,2017,Q2,May,20
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,DIY,"Tiny House, Big Living",5/14/2017,1:15:47 PM,11,DAY TIME,Cable,Verizon,Pixel,30,1,2017,Q2,May,20
3229260,"Google Pixel ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,ABC,Scandal,5/14/2017,12:39:40 AM,2,LATE FRINGE,Late Night,,Pixel,60,2,2017,Q2,May,20
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,CMT,The Parent Trap,5/12/2017,11:26:46 PM,1,LATE FRINGE,Cable,Verizon,Pixel,30,1,2017,Q2,May,20
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,CMT,The Parent Trap,5/12/2017,8:28:36 PM,20,PRIME TIME,Cable,Verizon,Pixel,30,1,2017,Q2,May,20
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,FX,Star Trek,5/12/2017,5:09:41 PM,3,EARLY FRINGE,Cable,Verizon,Pixel,30,1,2017,Q2,May,20
3220684,"Google Home ""Home By You. Help By Google."" TV Commercial",Google,Electronics & Communication,Hallmark Movie,Gourmet Detective,5/12/2017,4:36:25 PM,1,EARLY FRINGE,Cable,,Google Home,30,1,2017,Q2,May,20
3221118,"Google Home ""Storytime By You. Help By Google."" TV Commercial",Google,Electronics & Communication,Disney,Puppy Dog Pals,5/12/2017,11:06:39 AM,3,DAY TIME,Cable,,Google Home,30,1,2017,Q2,May,20
3220426,"Google Home ""Home By You. Help By Google."" TV Commercial",Google,Electronics & Communication,Freeform,Life as We Know It,5/12/2017,7:20:29 AM,2,EARLY MORNING,Cable,,Google Home,60,2,2017,Q2,May,20
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,E!,Famously Single,5/12/2017,6:56:00 AM,n/a,EARLY MORNING,Cable,Verizon,Pixel,30,1,2017,Q2,May,20
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,HGTV,House Hunters International,5/11/2017,11:48:06 PM,7,LATE FRINGE,Cable,Verizon,Pixel,30,1,2017,Q2,May,20
3229260,"Google Pixel ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,Lifetime,Grey's Anatomy,5/11/2017,3:42:59 PM,10,DAY TIME,Cable,,Pixel,60,2,2017,Q2,May,20
3216395,"Google Pixel On Verizon ""Together By You. Phone By Google."" TV Commercial",Google,Smart Phones,Freeform,Gilmore Girls,5/11/2017,12:55:08 PM,13,DAY TIME,Cable,Verizon,Pixel,60,2,2017,Q2,May,20
3220684,"Google Home ""Home By You. Help By Google."" TV Commercial",Google,Electronics & Communication,CMT,CMT Music,5/11/2017,7:29:26 AM,1,EARLY MORNING,Cable,,Google Home,30,1,2017,Q2,May,20
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,ID,See No Evil,5/10/2017,11:59:42 PM,3,LATE FRINGE,Cable,Verizon,Pixel,30,1,2017,Q2,May,20
3220684,"Google Home ""Home By You. Help By Google."" TV Commercial",Google,Electronics & Communication,ESPN U,30 for 30,5/10/2017,9:14:27 PM,1,PRIME TIME,Sports,,Google Home,30,1,2017,Q2,May,20
3221757,"Google Pixel On Verizon ""Phone By Google."" TV Commercial",Google,Smart Phones,AXS.TV,Best of Stagecoach: California's Country Music Festival 2015,5/10/2017,5:57:36 PM,3,EARLY FRINGE,Cable,Verizon,Pixel,30,1,2017,Q2,May,20
3229260,"Google Pixel ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,OWN,Undercover Boss,5/10/2017,4:41:38 PM,1,EARLY FRINGE,Cable,,Pixel,60,2,2017,Q2,May,20
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,Ovation,"Mandela, Me and My Dad",5/10/2017,8:47:40 AM,1,EARLY MORNING,Cable,Verizon,Pixel,30,1,2017,Q2,May,20
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,Freeform,Joyce Meyer: Enjoying Everyday Life,5/10/2017,6:28:14 AM,1,EARLY MORNING,Cable,Verizon,Pixel,30,1,2017,Q2,May,20
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,CMT,Titanic,5/9/2017,9:42:18 PM,1,PRIME TIME,Cable,Verizon,Pixel,30,1,2017,Q2,May,20
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,ID,Grave Secrets,5/9/2017,4:16:36 PM,13,EARLY FRINGE,Cable,Verizon,Pixel,30,1,2017,Q2,May,20
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,AXS.TV,Nashville,5/9/2017,3:56:17 PM,3,DAY TIME,Cable,Verizon,Pixel,30,1,2017,Q2,May,20
3220684,"Google Home ""Home By You. Help By Google."" TV Commercial",Google,Electronics & Communication,Sundance,Point Break,5/9/2017,3:46:13 PM,4,DAY TIME,Cable,,Google Home,30,1,2017,Q2,May,20
3229260,"Google Pixel ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,TNT,Supernatural,5/9/2017,12:20:18 PM,1,DAY TIME,Cable,,Pixel,60,2,2017,Q2,May,20
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,WGN,In the Heat of the Night,5/9/2017,10:17:43 AM,12,DAY TIME,Cable,Verizon,Pixel,30,1,2017,Q2,May,20
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,Discovery Family,"Wealth, Power, and the Holy Grail: The Secrets of the Templars",5/9/2017,4:34:45 AM,9,OVER NIGHT,Cable,Verizon,Pixel,30,1,2017,Q2,May,20
3229260,"Google Pixel ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,TBS,The Last Boy Scout,5/9/2017,4:02:15 AM,1,OVER NIGHT,Cable,,Pixel,60,2,2017,Q2,May,20
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,Disney Junior,Sofia the First,5/9/2017,3:29:38 AM,1,OVER NIGHT,Cable,Verizon,Pixel,30,1,2017,Q2,May,20
3222057,"Google Home ""Magic By You. Help By Google."" TV Commercial",Google,Electronics & Communication,IFC,That '70s Show,5/8/2017,9:05:27 PM,1,PRIME TIME,Cable,,Google Home,30,1,2017,Q2,May,20
3229260,"Google Pixel ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,Discovery Family,Alice in Wonderland,5/8/2017,8:53:48 PM,10,PRIME TIME,Cable,,Pixel,60,2,2017,Q2,May,20
3220684,"Google Home ""Home By You. Help By Google."" TV Commercial",Google,Electronics & Communication,AXS.TV,Nothing but Trailers,5/8/2017,8:23:27 PM,1,PRIME TIME,Cable,,Google Home,30,1,2017,Q2,May,20
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,AMC,Unstoppable,5/8/2017,4:25:14 PM,3,EARLY FRINGE,Cable,Verizon,Pixel,30,1,2017,Q2,May,20
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,Outdoor Channel,The Seahunter,5/8/2017,8:15:48 AM,3,EARLY MORNING,Cable,Verizon,Pixel,30,1,2017,Q2,May,20
3220684,"Google Home ""Home By You. Help By Google."" TV Commercial",Google,Electronics & Communication,American Heroes,9/11: As We Watched,5/8/2017,4:01:55 AM,2,OVER NIGHT,Cable,,Google Home,30,1,2017,Q2,May,20
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,Fox Sports 2,UFC Countdown,5/8/2017,3:21:02 AM,2,OVER NIGHT,Cable,Verizon,Pixel,30,1,2017,Q2,May,20
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,Travel,Flippin' RVs,5/8/2017,1:44:58 AM,1,OVER NIGHT,Cable,Verizon,Pixel,30,1,2017,Q2,May,20
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,BBC America,Kingdom of Heaven,5/8/2017,1:21:05 AM,1,OVER NIGHT,Cable,Verizon,Pixel,30,1,2017,Q2,May,20
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,CNN,Anthony Bourdain: Parts Unknown,5/8/2017,12:50:11 AM,2,LATE FRINGE,Cable,Verizon,Pixel,30,1,2017,Q2,May,20
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,Reelz,Princess Diana: Behind Closed Doors,5/8/2017,12:45:38 AM,1,LATE FRINGE,Cable,Verizon,Pixel,30,1,2017,Q2,May,20
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,CNN,Anthony Bourdain: Parts Unknown,5/7/2017,9:50:25 PM,2,PRIME TIME,Cable,Verizon,Pixel,30,1,2017,Q2,May,19
3216395,"Google Pixel On Verizon ""Together By You. Phone By Google."" TV Commercial",Google,Smart Phones,FXX,Lucy,5/7/2017,9:49:02 PM,13,PRIME TIME,Cable,Verizon,Pixel,60,2,2017,Q2,May,19
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,CNN,Anthony Bourdain: Parts Unknown,5/7/2017,9:44:28 PM,9,PRIME TIME,Cable,Verizon,Pixel,30,1,2017,Q2,May,19
3220684,"Google Home ""Home By You. Help By Google."" TV Commercial",Google,Electronics & Communication,TNT,Star Wars: Return of the Jedi,5/7/2017,4:50:37 PM,1,EARLY FRINGE,Cable,,Google Home,30,1,2017,Q2,May,19
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,ESPN 2,Catching Hell,5/7/2017,12:45:40 PM,7,DAY TIME,Sports,Verizon,Pixel,30,1,2017,Q2,May,19
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,Women's Entertainment,CSI: Miami,5/7/2017,12:19:48 PM,1,DAY TIME,Cable,Verizon,Pixel,30,1,2017,Q2,May,19
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,FOX,In Touch With Dr. Charles Stanley,5/7/2017,8:29:24 AM,1,EARLY MORNING,,Verizon,Pixel,30,1,2017,Q2,May,19
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,USA,In Touch With Dr. Charles Stanley,5/7/2017,8:24:20 AM,1,EARLY MORNING,Cable,Verizon,Pixel,30,1,2017,Q2,May,19
3220684,"Google Home ""Home By You. Help By Google."" TV Commercial",Google,Electronics & Communication,TNT,Star Wars: Return of the Jedi,5/6/2017,11:36:30 PM,1,LATE FRINGE,Cable,,Google Home,30,1,2017,Q2,May,19
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,Discovery Life,The American Nurse,5/6/2017,5:38:21 PM,1,EARLY FRINGE,Cable,Verizon,Pixel,30,1,2017,Q2,May,19
3205741,"Google Photos ""Photos. For Life.""  TV Commercial",Google,Life & Entertainment,Disney,Stuck in the Middle,5/6/2017,2:39:36 PM,1,DAY TIME,Cable,,Google Photos,30,1,2017,Q2,May,19
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,SyFy,Scarecrow,5/6/2017,9:04:53 AM,1,EARLY MORNING,Cable,Verizon,Pixel,30,1,2017,Q2,May,19
